Account Number,Product Name,Account Limit,Account Status,Branch name,Digital Products,CIF,Relationship,NIC,Currency
4454677258,Credit Card - Gold Visa,1110401,Active,Alankerny,B- App,3024945430,Individual,302494543015256V,LKR
4454677259,Credit Card - Gold Visa,1110501,Active,Araiyampathy,B- App,5318756531,Individual,531875653115273V,LKR
4454677260,Credit Card - Gold Visa,1110601,Active,Batticaloa Town,B- App,7215967672,Joint,721596767215290V,LKR
4454677261,Debit Card - Gold Visa,1110701,Non Active,Independent Square,B- App,7338478773,Joint,733847877315307V,LKR
4454677262,Debit Card - Gold Visa,1110801,Non Active,Upcott,B- App,5166489851,Joint,516648985115324V,LKR
4454677263,Credit Card - Gold Visa,1110901,Active,Wilgamuwa,B- App,959790959,Individual,95979095915341V,LKR
4454677264,Credit Card - Gold Visa,1111001,Active,Addalachchenai,B- App,1122212112,Individual,112221211215358V,LKR
4454677265,Credit Card - Gold Visa,1111101,Active,Alankerny,B- App,4167723241,Individual,416772324115375V,LKR
4454677266,Credit Card - Gold Visa,1111201,Active,Wilgamuwa,B- App,8098134380,Individual,809813438015392V,LKR
4454677267,Credit Card - Gold Visa,1111301,Active,Addalachchenai,C- App,4798245479,Individual,479824547915409V,LKR
4454677268,Credit Card - Gold Visa,1111401,Active,Alankerny,B- App,5130256513,Individual,513025651315426V,LKR
4454677269,Credit Card - Gold Visa,1111501,Active,Araiyampathy,B- App,6844967684,Individual,684496768415443V,LKR
4454677270,Credit Card - Gold Visa,1111601,Active,Batticaloa Town,D- Dep,8799278787,Joint,879927878715460V,LKR
4454677271,Debit Card - Gold Visa,1111701,Non Active,Independent Square,B- App,8946989889,Joint,894698988915477V,LKR
4454677272,Debit Card - Gold Visa,1111801,Non Active,Upcott,B- App,6187767618,Joint,618776761815494V,LKR
4454677273,Credit Card - Gold Visa,1111901,Active,Wilgamuwa,I- Hus,5549278755,Individual,554927875515511V,LKR
4454677274,Credit Card - Gold Visa,1112001,Active,Addalachchenai,B- App,4909489849,Individual,490948984915528V,LKR
4454677275,Credit Card - Gold Visa,1112101,Active,Alankerny,B- App,1896190918,Individual,189619091815545V,LKR
4454677276,Credit Card - Gold Visa,1112201,Active,Alankerny,B- App,1284212128,Individual,128421212815562V,LKR
4454677277,Credit Card - Gold Visa,1112301,Active,Araiyampathy,B- App,2187023218,Individual,218702321815579V,LKR
4454677278,Credit Card - Gold Visa,1112401,Active,Batticaloa Town,B- App,5963834359,Joint,596383435915596V,LKR
4454677279,Debit Card - Gold Visa,1112501,Non Active,Independent Square,B- App,2075945420,Joint,207594542015613V,LKR
4454677280,Debit Card - Gold Visa,1112601,Non Active,Upcott,B- App,7489656574,Joint,748965657415630V,LKR
4454677281,Credit Card - Gold Visa,1112701,Active,Wilgamuwa,B- App,80968709,Individual,8096870915647V,LKR
4454677282,Credit Card - Gold Visa,1112801,Active,Addalachchenai,B- App,2430147086,Individual,243014708615664V,LKR
4454677283,Credit Card - Gold Visa,1112901,Active,Alankerny,B- App,8985289852,Individual,898528985215681V,LKR
4454677284,Credit Card - Gold Visa,1113001,Active,Wilgamuwa,B- App,9896290989,Individual,989629098915698V,LKR
4454677285,Credit Card - Gold Visa,1113101,Active,Addalachchenai,C- App,184611576,Individual,18461157615715V,LKR
4454677286,Credit Card - Gold Visa,1113201,Active,Alankerny,B- App,576522700,Individual,57652270015732V,LKR
4454677287,Credit Card - Gold Visa,1113301,Active,Araiyampathy,B- App,4384134384,Individual,438413438415749V,LKR
4454677288,Credit Card - Gold Visa,1113401,Active,Batticaloa Town,D- Dep,4971845497,Joint,497184549715766V,LKR
4454677289,Debit Card - Gold Visa,1113501,Non Active,Independent Square,B- App,3254756532,Joint,325475653215783V,LKR
4454677290,Debit Card - Gold Visa,1113601,Non Active,Upcott,B- App,9352067693,Joint,935206769315800V,LKR
4454677291,Credit Card - Gold Visa,1113701,Active,Wilgamuwa,I- Hus,8124078781,Individual,812407878115817V,LKR
4454677292,Credit Card - Gold Visa,1113801,Active,Addalachchenai,B- App,4518689845,Individual,451868984515834V,LKR
4454677293,Credit Card - Gold Visa,1113901,Active,Alankerny,B- App,9520790952,Individual,952079095215851V,LKR
4454677294,Credit Card - Gold Visa,1114001,Active,Alankerny,B- App,1208312120,Individual,120831212015868V,LKR
4454677295,Credit Card - Gold Visa,1114101,Active,Araiyampathy,B- App,3123223231,Individual,312322323115885V,LKR
4454677296,Credit Card - Gold Visa,1114201,Active,Batticaloa Town,B- App,3758634375,Joint,375863437515902V,LKR
4454677297,Debit Card - Gold Visa,1114301,Non Active,Independent Square,B- App,7815145478,Joint,781514547815919V,LKR
4454677298,Debit Card - Gold Visa,1114401,Non Active,Upcott,B- App,5982056598,Joint,598205659815936V,LKR
4454677299,Credit Card - Gold Visa,1114501,Active,Wilgamuwa,B- App,9390367693,Individual,939036769315953V,LKR
4454677300,Credit Card - Gold Visa,1114601,Active,Addalachchenai,B- App,7872478724,Individual,787247872415970V,LKR
4454677301,Credit Card - Gold Visa,1114701,Active,Alankerny,B- App,8982589825,Individual,898258982515987V,LKR
4454677302,Credit Card - Gold Visa,1114801,Active,Wilgamuwa,B- App,8580190985,Individual,858019098516004V,LKR
4454677303,Credit Card - Gold Visa,1114901,Active,Addalachchenai,C- App,1841344046,Individual,184134404616021V,LKR
4454677304,Credit Card - Gold Visa,1115001,Active,Alankerny,B- App,1019012174,Individual,101901217416038V,LKR
4454677305,Credit Card - Gold Visa,1115101,Active,Araiyampathy,B- App,5829134358,Individual,582913435816055V,LKR
4454677306,Credit Card - Gold Visa,1115201,Active,Batticaloa Town,D- Dep,4958645449,Joint,495864544916072V,LKR
4454677307,Debit Card - Gold Visa,1115301,Non Active,Independent Square,B- App,5187756518,Joint,518775651816089V,LKR
4454677308,Debit Card - Gold Visa,1115401,Non Active,Upcott,B- App,5549267655,Joint,554926765516106V,LKR
4454677309,Credit Card - Gold Visa,1115501,Active,Wilgamuwa,I- Hus,4909478749,Individual,490947874916123V,LKR
4454677310,Credit Card - Gold Visa,1115601,Active,Addalachchenai,B- App,1896189818,Individual,189618981816140V,LKR
4454677311,Credit Card - Gold Visa,1115701,Active,Alankerny,B- App,9284290928,Individual,928429092816157V,LKR
4454677312,Credit Card - Gold Visa,1115801,Active,Alankerny,B- App,1187012118,Individual,118701211816174V,LKR
4454677313,Credit Card - Gold Visa,1115901,Active,Araiyampathy,B- App,5963823259,Individual,596382325916191V,LKR
4454677314,Credit Card - Gold Visa,1116001,Active,Batticaloa Town,B- App,2075934320,Joint,207593432016208V,LKR
4454677315,Debit Card - Gold Visa,1116101,Non Active,Independent Square,B- App,7489645474,Joint,748964547416225V,LKR
4454677316,Debit Card - Gold Visa,1116201,Non Active,Upcott,B- App,80957609,Joint,8095760916242V,LKR
4454677317,Credit Card - Gold Visa,1116301,Active,Wilgamuwa,B- App,2430135986,Individual,243013598616259V,LKR
4454677318,Credit Card - Gold Visa,1116401,Active,Addalachchenai,B- App,7875278752,Individual,787527875216276V,LKR
4454677319,Credit Card - Gold Visa,1116501,Active,Alankerny,B- App,8896289889,Individual,889628988916293V,LKR
4454677320,Credit Card - Gold Visa,1116601,Active,Wilgamuwa,B- App,928190928,Individual,92819092816310V,LKR
4454677321,Credit Card - Gold Visa,1116701,Active,Addalachchenai,C- App,1520012152,Individual,152001215216327V,LKR
4454677322,Credit Card - Gold Visa,1116801,Active,Alankerny,B- App,3284123284,Individual,328412328416344V,LKR
4454677323,Credit Card - Gold Visa,1116901,Active,Araiyampathy,B- App,3971834397,Individual,397183439716361V,LKR
4454677324,Credit Card - Gold Visa,1117001,Active,Batticaloa Town,D- Dep,3254745432,Joint,325474543216378V,LKR
4454677325,Debit Card - Gold Visa,1117101,Non Active,Independent Square,B- App,9352056593,Joint,935205659316395V,LKR
4454677326,Debit Card - Gold Visa,1117201,Non Active,Upcott,B- App,8124067681,Joint,812406768116412V,LKR
4454677327,Credit Card - Gold Visa,1117301,Active,Wilgamuwa,I- Hus,4518678745,Individual,451867874516429V,LKR
4454677328,Credit Card - Gold Visa,1117401,Active,Addalachchenai,B- App,8520789852,Individual,852078985216446V,LKR
4454677329,Credit Card - Gold Visa,1117501,Active,Alankerny,B- App,9208390920,Individual,920839092016463V,LKR
4454677330,Credit Card - Gold Visa,1117601,Active,Alankerny,B- App,935678995,Individual,93567899516480V,LKR
4454677331,Credit Card - Gold Visa,1117701,Active,Araiyampathy,B- App,571090139,Individual,57109013916497V,LKR
4454677332,Credit Card - Gold Visa,1117801,Active,Batticaloa Town,B- App,7815134378,Joint,781513437816514V,LKR
4454677333,Debit Card - Gold Visa,1117901,Non Active,Independent Square,B- App,4982045498,Joint,498204549816531V,LKR
4454677334,Debit Card - Gold Visa,1118001,Non Active,Upcott,B- App,9390356593,Joint,939035659316548V,LKR
4454677335,Credit Card - Gold Visa,1118101,Active,Wilgamuwa,B- App,8859167688,Individual,885916768816565V,LKR
4454677336,Credit Card - Gold Visa,1118201,Active,Addalachchenai,B- App,7624878762,Individual,762487876216582V,LKR
4454677337,Credit Card - Gold Visa,1118301,Active,Alankerny,B- App,8404389840,Individual,840438984016599V,LKR
4454677338,Credit Card - Gold Visa,1118401,Active,Wilgamuwa,B- App,9622490962,Individual,962249096216616V,LKR
4454677339,Credit Card - Gold Visa,1118501,Active,Addalachchenai,C- App,1155512115,Individual,115551211516633V,LKR
4454677340,Credit Card - Gold Visa,1118601,Active,Alankerny,B- App,7346523273,Individual,734652327316650V,LKR
4454677341,Credit Card - Gold Visa,1118701,Active,Araiyampathy,B- App,4221534342,Individual,422153434216667V,LKR
4454677342,Credit Card - Gold Visa,1118801,Active,Batticaloa Town,D- Dep,4639845463,Joint,463984546316684V,LKR
4454677343,Debit Card - Gold Visa,1118901,Non Active,Independent Square,B- App,7229456572,Joint,722945657216701V,LKR
4454677344,Debit Card - Gold Visa,1119001,Non Active,Upcott,B- App,8491767684,Joint,849176768416718V,LKR
4454677345,Credit Card - Gold Visa,1119101,Active,Wilgamuwa,I- Hus,8609078786,Individual,860907878616735V,LKR
4454677346,Credit Card - Gold Visa,1119201,Active,Addalachchenai,B- App,2027789820,Individual,202778982016752V,LKR
4454677347,Credit Card - Gold Visa,1119301,Active,Alankerny,B- App,4178890941,Individual,417889094116769V,LKR
4454677348,Credit Card - Gold Visa,1119401,Active,Alankerny,B- App,1547312154,Individual,154731215416786V,LKR
4454677349,Credit Card - Gold Visa,1119501,Active,Araiyampathy,B- App,2509623250,Individual,250962325016803V,LKR
4454677350,Credit Card - Gold Visa,1119601,Active,Batticaloa Town,B- App,4227034342,Joint,422703434216820V,LKR
4454677351,Debit Card - Gold Visa,1119701,Non Active,Independent Square,B- App,7039145470,Joint,703914547016837V,LKR
4454677352,Debit Card - Gold Visa,1119801,Non Active,Upcott,B- App,5483756554,Joint,548375655416854V,LKR
4454677353,Credit Card - Gold Visa,1119901,Active,Wilgamuwa,B- App,5245367652,Individual,524536765216871V,LKR
4454677354,Credit Card - Gold Visa,1120001,Active,Addalachchenai,B- App,7751378775,Individual,775137877516888V,LKR
4454677355,Credit Card - Gold Visa,1120101,Active,Alankerny,B- App,8254889882,Individual,825488988216905V,LKR
4454677356,Credit Card - Gold Visa,1120201,Active,Wilgamuwa,B- App,948090948,Individual,94809094816922V,LKR
4454677357,Credit Card - Gold Visa,1120301,Active,Addalachchenai,C- App,1758712175,Individual,175871217516939V,LKR
4454677358,Credit Card - Gold Visa,1120401,Active,Alankerny,B- App,2384423238,Individual,238442323816956V,LKR
4454677359,Credit Card - Gold Visa,1120501,Active,Araiyampathy,B- App,3852934385,Individual,385293438516973V,LKR
4454677360,Credit Card - Gold Visa,1120601,Active,Batticaloa Town,D- Dep,3408745434,Joint,340874543416990V,LKR
4454677361,Debit Card - Gold Visa,1120701,Non Active,Independent Square,B- App,5807356580,Joint,580735658017007V,LKR
4454677362,Debit Card - Gold Visa,1120801,Non Active,Upcott,B- App,6576967657,Joint,657696765717024V,LKR
4454677363,Credit Card - Gold Visa,1120901,Active,Wilgamuwa,I- Hus,8660178786,Individual,866017878617041V,LKR
4454677364,Credit Card - Gold Visa,1121001,Active,Addalachchenai,B- App,9226289892,Individual,922628989217058V,LKR
4454677365,Credit Card - Gold Visa,1121101,Active,Alankerny,B- App,9757090975,Individual,975709097517075V,LKR
4454677366,Credit Card - Gold Visa,1121201,Active,Alankerny,B- App,2134712134,Individual,213471213417092V,LKR
4454677367,Credit Card - Gold Visa,1121301,Active,Araiyampathy,B- App,2823223282,Individual,282322328217109V,LKR
4454677368,Credit Card - Gold Visa,1121401,Active,Batticaloa Town,B- App,3706234370,Joint,370623437017126V,LKR
4454677369,Debit Card - Gold Visa,1121501,Non Active,Independent Square,B- App,1936545419,Joint,193654541917143V,LKR
4454677370,Debit Card - Gold Visa,1121601,Non Active,Upcott,B- App,5170756517,Joint,517075651717160V,LKR
4454677371,Credit Card - Gold Visa,1121701,Active,Wilgamuwa,B- App,6877467687,Individual,687746768717177V,LKR
4454677372,Credit Card - Gold Visa,1121801,Active,Addalachchenai,B- App,8792578792,Individual,879257879217194V,LKR
4454677373,Credit Card - Gold Visa,1121901,Active,Alankerny,B- App,9867889867,Individual,986788986717211V,LKR
4454677374,Credit Card - Gold Visa,1122001,Active,Wilgamuwa,B- App,2910390929,Individual,291039092917228V,LKR
4454677375,Credit Card - Gold Visa,1122101,Active,Addalachchenai,C- App,1738112173,Individual,173811217317245V,LKR
4454677376,Credit Card - Gold Visa,1122201,Active,Alankerny,B- App,2923123292,Individual,292312329217262V,LKR
4454677377,Credit Card - Gold Visa,1122301,Active,Araiyampathy,B- App,6699634366,Individual,669963436617279V,LKR
4454677378,Credit Card - Gold Visa,1122401,Active,Batticaloa Town,D- Dep,4537245445,Joint,453724544517296V,LKR
4454677379,Debit Card - Gold Visa,1122501,Non Active,Independent Square,B- App,7128356571,Joint,712835657117313V,LKR
4454677380,Debit Card - Gold Visa,1122601,Non Active,Upcott,B- App,7933967679,Joint,793396767917330V,LKR
4454677381,Credit Card - Gold Visa,1122701,Active,Wilgamuwa,I- Hus,7257978725,Individual,725797872517347V,LKR
4454677382,Credit Card - Gold Visa,1122801,Active,Addalachchenai,B- App,8454289845,Individual,845428984517364V,LKR
4454677383,Credit Card - Gold Visa,1122901,Active,Alankerny,B- App,9773390977,Individual,977339097717381V,LKR
4454677384,Credit Card - Gold Visa,1123001,Active,Alankerny,B- App,6896612168,Individual,689661216817398V,LKR
4454677385,Credit Card - Gold Visa,1123101,Active,Araiyampathy,B- App,2990823299,Individual,299082329917415V,LKR
4454677386,Credit Card - Gold Visa,1123201,Active,Batticaloa Town,B- App,8604834386,Joint,860483438617432V,LKR
4454677387,Debit Card - Gold Visa,1123301,Non Active,Independent Square,B- App,3024945430,Joint,302494543017449V,LKR
4454677388,Debit Card - Gold Visa,1123401,Non Active,Upcott,B- App,5318756531,Joint,531875653117466V,LKR
4454677389,Credit Card - Gold Visa,1123501,Active,Wilgamuwa,B- App,7215967672,Individual,721596767217483V,LKR
4454677390,Credit Card - Gold Visa,1123601,Active,Addalachchenai,B- App,7338478773,Individual,733847877317500V,LKR
4454677391,Credit Card - Gold Visa,1123701,Active,Alankerny,B- App,5166489851,Individual,516648985117517V,LKR
4454677392,Credit Card - Gold Visa,1123801,Active,Wilgamuwa,B- App,959790959,Individual,95979095917534V,LKR
4454677393,Credit Card - Gold Visa,1123901,Active,Addalachchenai,C- App,1122212112,Individual,112221211217551V,LKR
4454677394,Credit Card - Gold Visa,1124001,Active,Alankerny,B- App,4167723241,Individual,416772324117568V,LKR
4454677395,Credit Card - Gold Visa,1124101,Active,Araiyampathy,B- App,8098134380,Individual,809813438017585V,LKR
4454677396,Credit Card - Gold Visa,1124201,Active,Batticaloa Town,D- Dep,4798245479,Joint,479824547917602V,LKR
4454677397,Debit Card - Gold Visa,1124301,Non Active,Independent Square,B- App,5130256513,Joint,513025651317619V,LKR
4454677398,Debit Card - Gold Visa,1124401,Non Active,Upcott,B- App,6844967684,Joint,684496768417636V,LKR
4454677399,Credit Card - Gold Visa,1124501,Active,Wilgamuwa,I- Hus,8799278787,Individual,879927878717653V,LKR
4454677400,Credit Card - Gold Visa,1124601,Active,Addalachchenai,B- App,8946989889,Individual,894698988917670V,LKR
4454677401,Credit Card - Gold Visa,1124701,Active,Alankerny,B- App,6187767618,Individual,618776761817687V,LKR
4454677402,Credit Card - Gold Visa,1124801,Active,Alankerny,B- App,5549278755,Individual,554927875517704V,LKR
4454677403,Credit Card - Gold Visa,1124901,Active,Araiyampathy,B- App,4909489849,Individual,490948984917721V,LKR
4454677404,Credit Card - Gold Visa,1125001,Active,Batticaloa Town,B- App,1896190918,Joint,189619091817738V,LKR
4454677405,Debit Card - Gold Visa,1125101,Non Active,Independent Square,B- App,1284212128,Joint,128421212817755V,LKR
4454677406,Debit Card - Gold Visa,1125201,Non Active,Upcott,B- App,2187023218,Joint,218702321817772V,LKR
4454677407,Credit Card - Gold Visa,1125301,Active,Wilgamuwa,B- App,5963834359,Individual,596383435917789V,LKR
4454677408,Credit Card - Gold Visa,1125401,Active,Addalachchenai,B- App,2075945420,Individual,207594542017806V,LKR
4454677409,Credit Card - Gold Visa,1125501,Active,Alankerny,B- App,7489656574,Individual,748965657417823V,LKR
4454677410,Credit Card - Gold Visa,1125601,Active,Wilgamuwa,B- App,484358167,Individual,48435816717840V,LKR
4454677411,Credit Card - Gold Visa,1125701,Active,Addalachchenai,C- App,2833536544,Individual,283353654417857V,LKR
4454677412,Credit Card - Gold Visa,1125801,Active,Alankerny,B- App,8985289852,Individual,898528985217874V,LKR
4454677413,Credit Card - Gold Visa,1125901,Active,Araiyampathy,B- App,9896290989,Individual,989629098917891V,LKR
4454677414,Credit Card - Gold Visa,1126001,Active,Batticaloa Town,D- Dep,968433824,Joint,96843382417908V,LKR
4454677415,Debit Card - Gold Visa,1126101,Non Active,Independent Square,B- App,1360344948,Joint,136034494817925V,LKR
4454677416,Debit Card - Gold Visa,1126201,Non Active,Upcott,B- App,4384134384,Joint,438413438417942V,LKR
4454677417,Credit Card - Gold Visa,1126301,Active,Wilgamuwa,I- Hus,4971845497,Individual,497184549717959V,LKR
